,LOCATION,ROOM,QUARTER_INDEX,QUARTER,COURSE_ID,COURSE_NUM,SECTION,INSTRUCTOR_LAST,INSTRUCTOR_FIRST,SECTION_SIZE,RESPONSE_SIZE,RATING,know_rating,prep_rating,audible_rating,expl_rating,attent_rating,note_rating,stimu_rating,rec_course_rating,rec_professor_rating
550472,WLH  ,2001,71,SP16,CSE,30,867305,Ord,Richard,359,140,4.835714286,4.377358491,4.41509434,3.528301887,3.961538462,3.692307692,3.4905660380000003,4.264150943,0.943396226,0.924528302
550624,EBU3B,B230 ,71,SP16,CSE,8A,867231,Cao,Yingjun,63,54,4.685185185,4.674418605,4.674418605,4.2380952380000005,4.333333333,4.372093023,4.023809524,4.581395349,0.954545455,0.931818182
550645,EBU3B,B230 ,71,SP16,CSE,8A,867232,Cao,Yingjun,61,56,4.6428571430000005,4.7073170730000005,4.609756098,4.365853659,4.536585366000001,4.268292683,3.56097561,4.463414633999999,0.976190476,0.976190476
550666,EBU3B,B230 ,71,SP16,CSE,8A,867233,Cao,Yingjun,64,57,4.701754386,4.617021277,4.52173913,4.0,4.319148936,4.065217391,3.659574468,4.468085106,0.9375,0.979166667
550687,PCYNH,109,71,SP16,CSE,8B,867235,Cao,Yingjun,112,87,4.505747126,4.75,4.828947368,4.565789474,4.613333333,4.2933333330000005,3.837837838,4.445945946,0.896103896,0.9870129870000001
550708,PCYNH,106,71,SP16,CSE,8B,867246,Cao,Yingjun,155,128,4.5859375,4.804878049,4.821138211,4.723577236000001,4.585365854,3.991803279,4.471544715,4.3170731710000005,0.919354839,0.959677419
599883,CENTR,115,81,SP17,CSE,11,903646,Politz,Joseph Gibbs,162,58,4.568965517,4.632653061,4.632653061,4.530612245,4.551020408,4.395833333,4.306122449,4.530612245,0.94,0.94
601371,LEDDN,AUD  ,81,SP17,CSE,30,903671,Cao,Yingjun,106,27,4.62962963,4.475,4.375,4.4125,4.2875,3.975,3.8461538460000004,4.325,0.950617284,0.851851852
601392,CICC ,101,81,SP17,CSE,30,903674,Ord,Richard,191,52,4.865384615,4.782258065,4.75,4.717741935,4.483870968,3.9512195119999998,4.276422763999999,4.387096774,0.920634921,0.976190476
601413,CENTR,115,81,SP17,CSE,30,903678,Ord,Richard,103,32,4.9375,4.444444444,4.41509434,3.814814815,4.203703704,3.907407407,3.666666667,4.203703704,0.981481481,0.907407407
601551,EBU3B,B230 ,81,SP17,CSE,8A,903631,Langlois,Marina,42,30,4.4,4.159090909,4.022727273,4.227272727,3.772727273,3.795454545,3.255813953,4.272727273,0.8666666670000001,0.8222222220000001
601572,EBU3B,B230 ,81,SP17,CSE,8A,903632,Langlois,Marina,44,33,4.424242424,4.333333333,4.254901961,4.38,4.039215686,3.84,3.5686274510000002,4.156862745,0.9411764709999999,0.882352941
601593,EBU3B,B230 ,81,SP17,CSE,8A,903633,Langlois,Marina,44,30,4.366666667,3.979166667,4.0,4.265306122,3.591836735,3.489795918,2.979591837,4.0,0.816326531,0.7959183670000001
601614,EBU3B,B230 ,81,SP17,CSE,8A,903636,Langlois,Marina,40,26,4.576923077,4.078431373,4.02,4.4117647060000005,3.823529412,3.7058823530000002,3.44,4.28,0.882352941,0.725490196
601635,EBU3B,B230 ,81,SP17,CSE,8A,903637,Langlois,Marina,45,33,4.484848485,4.163265306,4.08,4.28,3.895833333,3.9,3.4,4.2,0.92,0.84
601656,EBU3B,B230 ,81,SP17,CSE,8A,903638,Langlois,Marina,50,35,4.371428571,4.12,4.12,4.326530612,3.88,3.68,3.2,4.18,0.9215686270000001,0.8235294120000001
601677,CENTR,113,81,SP17,CSE,8B,903640,Alvarado,Christine J.,62,57,4.736842105,4.609195402,4.620689655,4.402298851,4.448275862,4.103448276,4.070588235,4.488372093,0.931818182,0.977272727
601698,CENTR,105,81,SP17,CSE,8B,903641,Alvarado,Christine J.,48,39,4.692307692,4.6288659789999995,4.6597938139999995,4.432989691,4.536082474,4.270833333,4.216494845,4.536842105,0.96,0.99
601719,CENTR,105,81,SP17,CSE,8B,903642,Alvarado,Christine J.,43,38,4.684210526,4.384615385,4.461538462,4.512820513,4.076923077,3.769230769,3.743589744,4.230769231,0.875,0.8
601740,CENTR,105,81,SP17,CSE,8B,903643,Alvarado,Christine J.,52,43,4.674418605,4.666666667,4.708333333,4.854166667,4.479166667,4.25,3.760869565,4.416666667,0.8125,0.9375
653712,PCYNH,109,90,SP18,CSE,11,938514,Nguyen,Hau Cao,142,45,2.711111111,4.826086957,4.787234043,4.787234043,4.680851064,4.425531915,4.065217391,4.617021277,0.872340426,1.0
655190,PCYNH,106,90,SP18,CSE,30,938548,Ord,Richard,192,61,4.540983607,4.773809524,4.7619047619999995,4.714285714,4.476190476,4.2023809519999995,4.583333333,4.321428571,0.908045977,0.83908046
655211,WLH  ,2001,90,SP18,CSE,30,938550,Ord,Richard,252,67,4.597014925,4.848484848,4.878787879,4.727272727,4.515151515,4.333333333,4.696969697,4.696969697,0.916666667,0.916666667
655332,EBU3B,B240 ,90,SP18,CSE,8A,938506,Cao,Yingjun,51,38,4.526315789,4.707142857,4.690647482,4.34057971,4.446043165,4.09352518,4.065693431000001,4.507142857,0.943661972,0.9859154929999999
655353,EBU3B,B240 ,90,SP18,CSE,8A,938509,Cao,Yingjun,44,39,4.794871795,4.4,4.24137931,4.1,3.9,3.655172414,3.633333333,4.2758620689999995,0.8666666670000001,0.9
655374,EBU3B,B240 ,90,SP18,CSE,8A,939979,Cao,Yingjun,50,40,4.45,4.424242424,4.303030303,4.03030303,4.0606060610000005,3.727272727,3.6969696969999997,4.090909091,0.9411764709999999,0.852941176
655395,EBU3B,B240 ,90,SP18,CSE,8A,939980,Cao,Yingjun,46,43,4.697674419,4.366666667,4.266666667,3.766666667,4.133333333,3.9,3.633333333,4.166666667,0.9032258059999999,0.9032258059999999
655416,EBU3B,B240 ,90,SP18,CSE,8A,939981,Cao,Yingjun,42,38,4.473684211,4.576923077,4.692307692,4.384615385,4.384615385,4.384615385,4.0,4.653846154,1.0,0.962962963
655437,EBU3B,B240 ,90,SP18,CSE,8A,939982,Cao,Yingjun,44,39,4.641025641000001,4.484848485,4.454545455,3.939393939,4.333333333,4.0,3.787878788,4.272727273,0.970588235,1.0
655458,PCYNH,106,90,SP18,CSE,8B,938511,Cao,Yingjun,122,76,4.486842105,4.371428571,4.371428571,3.857142857,4.205882353,3.8857142860000002,4.085714286,4.085714286,0.916666667,0.8888888890000001
655479,PCYNH,106,90,SP18,CSE,8B,938513,Allos,Haytham Issa,90,62,3.806451613,4.736842105,4.736842105,4.771929825,4.578947368,4.339285714,4.285714286,4.49122807,0.9655172409999999,0.9655172409999999
696757,CENTR,115,8,WI13,CSE,11,766809,Ord,Richard,153,70,4.614285714,4.692307692,4.692307692,4.743589743999999,4.512820513,4.236842105,4.230769231,4.421052632,0.925,0.95
697446,CENTR,115,8,WI13,CSE,30,766822,Ord,Richard,179,59,4.881355932,4.684210526,4.6315789469999995,4.6578947369999995,4.6315789469999995,4.1315789469999995,3.864864865,4.5,0.947368421,1.0
697611,PCYNH,106,8,WI13,CSE,8A,766791,Marx,Susan S,161,102,3.68627451,4.674418605,4.674418605,4.697674419,4.581395349,4.325581395,3.953488372,4.604651163,0.9767441859999999,1.0
697632,CENTR,119,8,WI13,CSE,8A,766794,Gillespie,Gary N,165,117,3.94017094,4.568965517,4.534482758999999,4.689655172,4.344827586,4.189655172,4.051724138,4.534482758999999,0.8852459020000001,0.852459016
697779,WLH  ,2001,8,WI13,CSE,8B,766803,Marx,Susan S,197,88,3.829545455,4.62962963,4.592592593,4.037037037,4.259259258999999,3.925925926,4.481481481,4.071428571,0.7666666670000001,0.9
697800,YORK ,2622,8,WI13,CSE,8B,766806,Marx,Susan S,130,57,3.877192982,4.865384615,4.846153846,4.807692308,4.557692308,4.115384615,4.807692308,4.557692308,0.905660377,0.981132075
733395,CENTR,115,12,WI14,CSE,11,797338,Ord,Richard,151,61,4.7704918030000005,4.9375,4.90625,4.90625,4.6875,4.46875,4.8125,4.71875,0.96875,0.96875
734140,WLH  ,2001,12,WI14,CSE,30,797360,Ord,Richard,174,57,4.771929825,4.0,4.0,4.272727273,3.454545455,3.272727273,3.7,4.272727273,0.818181818,0.636363636
734161,PCYNH,122,12,WI14,CSE,30,806151,Mirza,Diba,68,57,4.4035087719999995,3.833333333,3.388888889,3.833333333,3.166666667,3.0,2.722222222,3.722222222,0.736842105,0.7894736840000001
734303,PCYNH,109,12,WI14,CSE,8A,797320,Murillo Arnal,Ana Cristin,178,119,4.277310924,4.555555556,4.555555556,4.555555556,4.444444444,4.222222222,3.888888889,4.333333333,0.8888888890000001,0.75
734324,PCYNH,109,12,WI14,CSE,8A,797323,Murillo Arnal,Ana Cristin,177,122,4.204918033,4.702702703,4.648648649,4.5,4.567567568,4.25,4.513513514,4.513513514,0.972972973,1.0
734471,CENTR,119,12,WI14,CSE,8B,797332,Alvarado,Christine J.,183,135,4.792592593,4.760233918,4.725146199,4.760233918,4.502923977,3.7117647060000003,4.233532933999999,4.174418605,0.8685714290000001,0.9252873559999999
734492,CENTR,115,12,WI14,CSE,8B,797335,Alvarado,Christine J.,168,127,4.818897638,4.735632184,4.712643678,4.75862069,4.517241379,3.7209302330000003,4.183908046,4.153846154,0.922222222,0.966292135
776425,PCYNH,109,47,WI15,CSE,11,828222,Papadopoulos,Philip Micha,151,96,4.59375,4.66,4.7133333330000005,4.74,4.677852349,4.4802631580000005,3.89261745,4.3947368419999995,0.954545455,0.9673202609999999
776446,PCYNH,106,47,WI15,CSE,11,828225,Jundt,Adam H,174,74,4.5,4.725925926,4.7067669169999995,4.766423358,4.664233577,4.401459854,3.6911764710000003,4.379562044,0.97080292,0.97826087
777461,CENTR,119,47,WI15,CSE,30,828249,Ord,Richard,173,58,4.7241379310000005,4.444444444,4.577777778,4.1363636360000005,4.340909091,3.977272727,3.622222222,4.239130435,0.97826087,1.0
777482,CENTR,119,47,WI15,CSE,30,828251,Ord,Richard,125,46,4.434782609,4.6136363639999995,4.590909091,4.227272727,4.159090909,3.9090909089999997,3.5,4.25,1.0,0.954545455
777648,EBU3B,B230 ,47,WI15,CSE,8A,832121,Klemperer,Peter Friedrich,59,38,4.5,4.6875,4.604166667,4.29787234,4.4375,3.958333333,3.291666667,4.1836734689999995,0.979166667,0.979166667
777669,EBU3B,B230 ,47,WI15,CSE,8A,832122,Klemperer,Peter Friedrich,63,47,4.425531915,4.5,4.525,4.1578947369999995,4.35,4.1,3.5,4.205128205,1.0,1.0
777690,EBU3B,B230 ,47,WI15,CSE,8A,832123,Klemperer,Peter Friedrich,60,41,4.414634146,4.675,4.65,4.282051282,4.35,3.8717948719999997,3.45,4.195121951,0.951219512,0.951219512
777711,EBU3B,B230 ,47,WI15,CSE,8A,832124,Klemperer,Peter Friedrich,55,36,4.1111111110000005,4.8611111110000005,4.8611111110000005,4.166666667,4.444444444,3.9444444439999997,3.25,4.297297297,0.9189189190000001,1.0
777732,EBU3B,B230 ,47,WI15,CSE,8A,832125,Klemperer,Peter Friedrich,58,37,4.216216216,4.526315789,4.567567568,4.1578947369999995,4.526315789,4.315789474,3.815789474,4.375,0.975,0.9487179490000001
777753,EBU3B,B230 ,47,WI15,CSE,8A,832127,Klemperer,Peter Friedrich,62,42,4.3571428569999995,4.634146341,4.69047619,4.243902439,4.365853659,4.0975609760000005,3.714285714,4.30952381,0.9302325579999999,0.976190476
777774,CENTR,119,47,WI15,CSE,8B,828216,Ord,Richard,163,114,4.6315789469999995,4.775,4.75,4.4,4.525,4.125,3.475,4.425,1.0,1.0
777795,CENTR,101,47,WI15,CSE,8B,828219,Porter,Leonard Emerson,244,199,4.432160804,4.056818182,3.9886363639999995,4.215909091,3.6136363639999995,3.206896552,3.298850575,4.235955056,0.921348315,0.795454545
825977,WLH  ,2005,70,WI16,CSE,11,860859,Papadopoulos,Philip Micha,123,51,4.529411765,4.759259258999999,4.781818182,4.8,4.6111111110000005,4.272727273,4.145454545,4.2909090910000005,0.945454545,0.981818182
825998,WLH  ,2005,70,WI16,CSE,11,860862,Jundt,Adam H,161,69,4.565217391,4.75,4.783333333,4.816666667,4.593220339,4.3859649119999995,4.1,4.396551724,0.933333333,1.0
826019,CENTR,113,70,WI16,CSE,11,860865,Jundt,Adam H,118,51,4.529411765,4.734375,4.73015873,4.777777778,4.625,4.301587302,4.078125,4.375,0.984615385,0.984615385
827027,WLH  ,2001,70,WI16,CSE,30,860909,Ord,Richard,92,38,4.552631579,4.849056603999999,4.865384615,4.8679245280000005,4.7547169810000005,4.41509434,4.326923077,4.490566038,1.0,1.0
827048,PCYNH,106,70,WI16,CSE,30,860915,Ord,Richard,166,56,4.7321428569999995,4.655737705,4.655737705,4.737704918,4.466666667,4.163934426,4.196721311,4.274193548,0.967741935,0.983606557
827174,EBU3B,B230 ,70,WI16,CSE,8A,863101,Gillespie,Gary N,45,43,3.8604651160000003,4.771929825,4.789473684,4.75862069,4.603448276,4.456140351,4.052631579,4.379310345,0.9655172409999999,1.0
827195,EBU3B,B230 ,70,WI16,CSE,8A,863102,Gillespie,Gary N,47,44,4.090909091,4.776119403,4.731343283999999,4.567164179,4.720588235,4.417910448,3.9558823530000002,4.602941176,0.956521739,1.0
827216,EBU3B,B230 ,70,WI16,CSE,8A,863103,Gillespie,Gary N,45,36,3.9444444439999997,4.743801653,4.723577236000001,4.528455285,4.62295082,4.25203252,3.7731092439999996,4.590163934,0.9919354840000001,0.9919354840000001
827237,EBU3B,B230 ,70,WI16,CSE,8A,863357,Kesden,Gregory M,41,41,3.926829268,4.735849057,4.716981132,4.4,4.481132075,4.009345794,3.476635514,4.2190476189999995,0.962962963,1.0
827258,EBU3B,B230 ,70,WI16,CSE,8A,863358,Kesden,Gregory M,43,42,4.0476190480000005,3.561403509,3.578947368,3.929824561,2.736842105,2.5,2.4,3.736842105,0.684210526,0.543859649
827279,EBU3B,B230 ,70,WI16,CSE,8A,863359,Kesden,Gregory M,44,44,3.8636363639999995,3.4038461539999996,3.283018868,3.830188679,2.7735849060000004,2.528301887,2.471698113,3.905660377,0.679245283,0.5471698110000001
827300,EBU3B,B230 ,70,WI16,CSE,8A,863368,Gillespie,Gary N,50,48,4.145833333,4.654545455,4.7090909089999995,4.6727272730000005,4.236363636,4.0,4.462962963,4.054545455,0.8,0.830508475
827321,EBU3B,B230 ,70,WI16,CSE,8A,863369,Kesden,Gregory M,46,41,3.7317073169999997,4.75,4.730769231,4.622641509,4.452830189,4.076923077,4.471698113,4.222222222,0.854545455,0.833333333
827342,CENTR,101,70,WI16,CSE,8B,860856,Cao,Yingjun,238,203,4.596059113,4.526315789,4.6578947369999995,4.473684211,4.315789474,4.1315789469999995,3.594594595,4.41025641,0.975,0.925
827363,CENTR,101,70,WI16,CSE,8B,863252,Cao,Yingjun,250,205,4.619512195,4.794871795,4.820512821,4.282051282,4.564102564,4.263157895,4.153846154,4.236842105,0.925,0.974358974
880686,CENTR,216,80,WI17,CSE,11,894515,Papadopoulos,Philip Micha,118,39,4.384615385,4.486842105,4.5,4.205128205,4.25974026,3.7792207789999996,3.766233766,4.526315789,0.884615385,0.884615385
880707,CENTR,212,80,WI17,CSE,11,894517,Politz,Joseph Gibbs,117,48,4.666666667,3.806451613,3.580645161,4.174603175,3.3492063489999997,3.1587301589999996,3.0,3.873015873,0.73015873,0.790322581
880728,PCYNH,109,80,WI17,CSE,11,894519,Politz,Joseph Gibbs,92,46,4.826086957,2.711111111,2.545454545,3.6,2.363636364,2.3181818180000002,2.093023256,3.777777778,0.6521739129999999,0.282608696
881923,SOLIS,107,80,WI17,CSE,30,894541,Ord,Richard,266,84,4.773809524,4.540983607,4.508196721,4.475409836,4.177419355,3.426229508,4.360655738,4.031746032,0.8125,0.78125
881944,CENTR,101,80,WI17,CSE,30,894543,Ord,Richard,108,33,4.848484848,4.597014925,4.666666667,4.611940299,4.343283582,3.746268657,4.298507463,4.028571428999999,0.76056338,0.797101449
882069,EBU3B,B230 ,80,WI17,CSE,8A,894502,Loksa,Dastyni Craig,52,44,4.159090909,4.45,4.512195122,4.0,4.146341463,3.7317073169999997,3.609756098,4.25,0.87804878,0.87804878
882090,EBU3B,B230 ,80,WI17,CSE,8A,894503,Loksa,Dastyni Craig,56,51,4.333333333,4.697674419,4.7380952380000005,4.404761905,4.571428571,4.3571428569999995,4.119047619,4.441860465,0.9767441859999999,1.0
882111,EBU3B,B230 ,80,WI17,CSE,8A,894504,Loksa,Dastyni Craig,54,48,3.979166667,4.473684211,4.473684211,4.078947368,4.052631579,3.710526316,3.918918919,4.263157895,0.947368421,0.9189189190000001
882132,EBU3B,B230 ,80,WI17,CSE,8A,894507,Loksa,Dastyni Craig,53,51,4.078431373,4.641025641000001,4.6578947369999995,4.15,4.225,3.95,3.925,4.184210526,0.9,0.925
882153,EBU3B,B230 ,80,WI17,CSE,8A,894508,Loksa,Dastyni Craig,57,49,4.163265306,4.3,4.3,4.3,4.2,4.1,4.2,4.1,0.9,1.0
882174,EBU3B,B230 ,80,WI17,CSE,8A,894509,Loksa,Dastyni Craig,56,50,4.12,4.795454545,4.837209302,4.8636363639999995,4.727272727,4.11627907,4.022727273,4.318181818,0.977272727,1.0
882195,CENTR,216,80,WI17,CSE,8B,894512,Cao,Yingjun,110,87,4.609195402,4.833333333,4.860465116,4.88372093,4.674418605,4.186046512,3.80952381,4.372093023,0.953488372,1.0
882216,PCYNH,106,80,WI17,CSE,8B,894514,Cao,Yingjun,116,97,4.6288659789999995,4.694444444,4.722222222,4.666666667,4.416666667,3.972222222,3.685714286,4.243243243,0.9459459459999999,1.0
882237,LEDDN,AUD  ,80,WI17,CSE,8B,895680,Cao,Yingjun,161,140,4.707142857,4.828571429,4.8,4.885714286,4.657142857,4.342857143,4.028571428999999,4.457142857,0.9714285709999999,0.9714285709999999
939923,PETER,108,89,WI18,CSE,11,927421,Nguyen,Hau Cao,133,57,3.561403509,4.813953488,4.80952381,4.930232558,4.76744186,4.279069767,3.8372093019999998,4.302325581,1.0,1.0
939944,CENTR,214,89,WI18,CSE,11,927424,Nguyen,Hau Cao,114,52,3.4038461539999996,4.7380952380000005,4.813953488,4.860465116,4.465116279,4.186046512,3.7209302330000003,4.340909091,0.954545455,0.9767441859999999
940964,PETER,108,89,WI18,CSE,30,927460,Ord,Richard,126,55,4.654545455,4.875,4.9,4.925,4.75,4.3,3.974358974,4.564102564,0.925,0.975
940985,SOLIS,107,89,WI18,CSE,30,927462,Ord,Richard,121,52,4.75,4.717948718,4.763157895,4.717948718,4.615384615,4.1578947369999995,4.1315789469999995,4.425,1.0,0.975609756
941121,EBU3B,B230 ,89,WI18,CSE,8A,927407,Alvarado,Christine J.,62,54,4.759259258999999,4.833333333,4.85,4.8571428569999995,4.780487805,4.071428571,3.976190476,4.4523809519999995,0.976190476,0.976190476
941142,EBU3B,B230 ,89,WI18,CSE,8A,927408,Alvarado,Christine J.,67,60,4.75,4.794871795,4.794871795,4.769230769,4.666666667,4.236842105,3.763157895,4.538461538,0.974358974,1.0
941163,EBU3B,B230 ,89,WI18,CSE,8A,927409,Alvarado,Christine J.,69,64,4.734375,4.770833333,4.875,4.833333333,4.729166667,4.340425532,3.75,4.354166667,0.916666667,0.958333333
941184,EBU3B,B230 ,89,WI18,CSE,8A,927412,Alvarado,Christine J.,60,53,4.849056603999999,4.595238095,4.595238095,4.571428571,4.404761905,4.170731707,3.7560975610000003,4.380952381,0.904761905,0.976190476
941205,EBU3B,B230 ,89,WI18,CSE,8A,927413,Alvarado,Christine J.,66,61,4.655737705,4.58974359,4.692307692,4.448717949,4.564102564,4.08974359,3.756410256,4.35,0.9,0.962025316
941226,EBU3B,B230 ,89,WI18,CSE,8A,927414,Alvarado,Christine J.,64,57,4.771929825,4.805714286000001,4.8171428569999994,4.774566473999999,4.56,3.7298850569999997,4.201149425,4.166666667,0.917582418,0.920454545
941247,CENTR,113,89,WI18,CSE,8B,927416,Cao,Yingjun,76,67,4.776119403,4.775,4.7,4.65,4.4375,3.53164557,4.192307692,4.225,0.9625,0.9625
941268,PCYNH,106,89,WI18,CSE,8B,927418,Cao,Yingjun,136,121,4.743801653,4.34375,4.309278351000001,4.145833333,3.947916667,3.833333333,4.34375,4.051546392,0.81,0.848484848
941289,PCYNH,109,89,WI18,CSE,8B,927420,Cao,Yingjun,124,106,4.735849057,4.432692308,4.471153846,4.105769231,4.087378641,3.826923077,4.32038835,4.161904762,0.79245283,0.877358491
1000916,CENTR,115,99,WI19,CSE,11,961427,Zaitsev,Anna L,150,119,3.974789916,4.441176471,4.382352941000001,4.2352941180000006,3.9090909089999997,3.588235294,3.676470588,4.028571428999999,0.942857143,0.882352941
1000937,CENTR,115,99,WI19,CSE,11,961430,Zaitsev,Anna L,154,134,4.231343283999999,4.483870968,4.375,4.375,4.125,3.625,3.65625,4.225806452,0.9375,0.875
1001972,CENTR,105,99,WI19,CSE,30,961464,Ord,Richard,123,34,4.7352941180000006,4.3928571430000005,4.285714286,4.3928571430000005,3.892857143,3.321428571,3.75,4.214285714,0.892857143,0.857142857
1001993,WLH  ,2005,99,WI19,CSE,30,961466,Ord,Richard,128,33,4.696969697,4.310344828,4.24137931,4.310344828,3.7241379310000005,3.206896552,3.655172414,4.096774194,0.933333333,0.8214285709999999
1002031,EBU3B,B230 ,99,WI19,CSE,8A,961409,Gillespie,Gary N,46,34,4.441176471,4.433333333,4.4,4.333333333,4.0,3.1,3.7,4.133333333,0.9,0.896551724
1002052,EBU3B,B230 ,99,WI19,CSE,8A,961410,Gillespie,Gary N,41,31,4.483870968,4.25,4.027777778,4.228571429,3.714285714,3.138888889,3.611111111,4.0,0.8611111109999999,0.805555556
1002073,EBU3B,B230 ,99,WI19,CSE,8A,961411,Gillespie,Gary N,44,28,4.3928571430000005,4.034482758999999,4.0,4.103448276,3.655172414,2.793103448,3.172413793,3.965517241,0.793103448,0.689655172
1002094,EBU3B,B230 ,99,WI19,CSE,8A,961412,Gillespie,Gary N,45,29,4.310344828,4.166666667,4.133333333,4.133333333,3.933333333,3.166666667,3.733333333,4.1,0.870967742,0.8666666670000001
1002115,EBU3B,B230 ,99,WI19,CSE,8A,961415,Gillespie,Gary N,44,30,4.433333333,4.563380282,4.535211268,3.942857143,4.1857142860000005,3.685714286,3.2676056339999997,4.408450704,0.845070423,0.8732394370000001
1002136,EBU3B,B230 ,99,WI19,CSE,8A,961416,Gillespie,Gary N,47,36,4.25,3.974789916,3.958333333,4.305084746,3.583333333,3.4621848739999996,3.31092437,4.075630252,0.900826446,0.8429752070000001
1002157,EBU3B,B230 ,99,WI19,CSE,8A,961417,Gillespie,Gary N,44,29,4.034482758999999,4.231343283999999,4.4,4.488888889,4.044444444,3.785185185,3.436090226,4.132352941000001,0.90647482,0.942446043
1002178,EBU3B,B230 ,99,WI19,CSE,8A,961418,Gillespie,Gary N,42,30,4.166666667,4.7352941180000006,4.714285714,4.657142857,4.617647058999999,4.171428571,4.714285714,4.333333333,0.7777777779999999,0.916666667
1002199,CSB  ,2,99,WI19,CSE,8B,961420,Cao,Yingjun,81,71,4.563380282,4.696969697,4.7647058819999994,4.705882353,4.484848485,4.323529412,4.676470588,4.352941176,0.882352941,0.9117647059999999
1002220,CSB  ,2,99,WI19,CSE,8B,966909,Cao,Yingjun,74,63,4.682539683,4.682539683,4.5625,3.875,4.125,3.703125,3.421875,4.40625,0.939393939,0.921875
1002241,CSB  ,2,99,WI19,CSE,8B,966910,Cao,Yingjun,73,62,4.612903226,4.612903226,4.619047619,4.177419355,4.338709677,3.8412698410000004,3.523809524,4.428571429,0.857142857,0.870967742
1002262,CSB  ,2,99,WI19,CSE,8B,966911,Cao,Yingjun,63,48,4.666666667,4.666666667,4.6875,4.104166667,4.408163265,4.06,3.666666667,4.479166667,0.9,0.96
1002283,CSB  ,2,99,WI19,CSE,8B,966912,Cao,Yingjun,79,60,4.516666667,4.516666667,4.442622951000001,4.066666667,4.180327869,3.901639344,3.733333333,4.31147541,0.93442623,0.85
